utterance_id,emotion,speaker_gender,crop_side,start,end,path,vlm_analysis
Ses02F_script03_2_M014,xxx,M,right,82.64,84.23,utterance_clips/Session2/Ses02F_script03_2/Ses02F_script03_2_M014.avi,
Ses02F_script03_2_M015,fru,M,right,84.36,85.32,utterance_clips/Session2/Ses02F_script03_2/Ses02F_script03_2_M015.avi,
Ses02F_script03_2_M016,xxx,M,right,88.12,90.68,utterance_clips/Session2/Ses02F_script03_2/Ses02F_script03_2_M016.avi,
Ses02F_script03_2_M017,xxx,M,right,94.37,96.83,utterance_clips/Session2/Ses02F_script03_2/Ses02F_script03_2_M017.avi,
Ses02F_script03_2_M018,xxx,M,right,101.67,104.23,utterance_clips/Session2/Ses02F_script03_2/Ses02F_script03_2_M018.avi,
Ses02F_script03_2_M019,fru,M,right,104.87,106.25,utterance_clips/Session2/Ses02F_script03_2/Ses02F_script03_2_M019.avi,
Ses02F_script03_2_M020,xxx,M,right,107.2,111.56,utterance_clips/Session2/Ses02F_script03_2/Ses02F_script03_2_M020.avi,
Ses02F_script03_2_M021,fru,M,right,113.07,115.8,utterance_clips/Session2/Ses02F_script03_2/Ses02F_script03_2_M021.avi,
Ses02F_script03_2_M022,fru,M,right,117.17,121.19,utterance_clips/Session2/Ses02F_script03_2/Ses02F_script03_2_M022.avi,
Ses02F_script03_2_M023,fru,M,right,121.21,122.69,utterance_clips/Session2/Ses02F_script03_2/Ses02F_script03_2_M023.avi,
Ses02F_script03_2_M024,xxx,M,right,128.85,132.63,utterance_clips/Session2/Ses02F_script03_2/Ses02F_script03_2_M024.avi,
Ses02F_script03_2_M025,xxx,M,right,134.36,137.97,utterance_clips/Session2/Ses02F_script03_2/Ses02F_script03_2_M025.avi,
Ses02F_script03_2_M026,xxx,M,right,139.06,145.58,utterance_clips/Session2/Ses02F_script03_2/Ses02F_script03_2_M026.avi,
Ses02F_script03_2_M027,ang,M,right,148.25,150.56,utterance_clips/Session2/Ses02F_script03_2/Ses02F_script03_2_M027.avi,
Ses02F_script03_2_M028,fru,M,right,151.66,159.67,utterance_clips/Session2/Ses02F_script03_2/Ses02F_script03_2_M028.avi,
Ses02F_script03_2_M029,fru,M,right,163.27,168.58,utterance_clips/Session2/Ses02F_script03_2/Ses02F_script03_2_M029.avi,
Ses02F_script03_2_M030,ang,M,right,168.63,172.85,utterance_clips/Session2/Ses02F_script03_2/Ses02F_script03_2_M030.avi,
Ses02F_script03_2_M031,xxx,M,right,175.26,177.54,utterance_clips/Session2/Ses02F_script03_2/Ses02F_script03_2_M031.avi,
Ses02F_script03_2_M032,xxx,M,right,180.05,181.92,utterance_clips/Session2/Ses02F_script03_2/Ses02F_script03_2_M032.avi,
Ses02F_script03_2_M033,fru,M,right,183.1,186.5,utterance_clips/Session2/Ses02F_script03_2/Ses02F_script03_2_M033.avi,
Ses02F_script03_2_M034,fru,M,right,189.34,191.98,utterance_clips/Session2/Ses02F_script03_2/Ses02F_script03_2_M034.avi,
Ses02F_script03_2_M035,fru,M,right,193.35,196.01,utterance_clips/Session2/Ses02F_script03_2/Ses02F_script03_2_M035.avi,
Ses02F_script03_2_M036,ang,M,right,197.87,199.98,utterance_clips/Session2/Ses02F_script03_2/Ses02F_script03_2_M036.avi,
Ses02F_script03_2_M037,ang,M,right,203.77,206.48,utterance_clips/Session2/Ses02F_script03_2/Ses02F_script03_2_M037.avi,
Ses02F_script03_2_M038,ang,M,right,208.96,210.21,utterance_clips/Session2/Ses02F_script03_2/Ses02F_script03_2_M038.avi,
Ses02F_script03_2_M039,ang,M,right,211.36,213.55,utterance_clips/Session2/Ses02F_script03_2/Ses02F_script03_2_M039.avi,
Ses02F_script03_2_M040,fru,M,right,217.19,219.32,utterance_clips/Session2/Ses02F_script03_2/Ses02F_script03_2_M040.avi,
Ses02F_script03_2_M041,ang,M,right,224.2,231.03,utterance_clips/Session2/Ses02F_script03_2/Ses02F_script03_2_M041.avi,
Ses02F_script03_2_M042,ang,M,right,233.63,235.62,utterance_clips/Session2/Ses02F_script03_2/Ses02F_script03_2_M042.avi,
Ses02F_script03_2_M043,ang,M,right,235.87,237.36,utterance_clips/Session2/Ses02F_script03_2/Ses02F_script03_2_M043.avi,
Ses02F_script03_2_M044,ang,M,right,239.22,241.15,utterance_clips/Session2/Ses02F_script03_2/Ses02F_script03_2_M044.avi,
Ses02F_script03_2_M045,ang,M,right,241.79,243.58,utterance_clips/Session2/Ses02F_script03_2/Ses02F_script03_2_M045.avi,
Ses02F_script03_2_M046,ang,M,right,243.59,246.44,utterance_clips/Session2/Ses02F_script03_2/Ses02F_script03_2_M046.avi,
Ses02F_script03_2_M047,ang,M,right,246.47,250.62,utterance_clips/Session2/Ses02F_script03_2/Ses02F_script03_2_M047.avi,
Ses02M_impro01_F000,neu,F,right,5.32,7.358,utterance_clips/Session2/Ses02M_impro01/Ses02M_impro01_F000.avi,
Ses02M_impro01_F001,neu,F,right,10.371,11.6114,utterance_clips/Session2/Ses02M_impro01/Ses02M_impro01_F001.avi,
Ses02M_impro01_F002,neu,F,right,11.6114,14.6855,utterance_clips/Session2/Ses02M_impro01/Ses02M_impro01_F002.avi,
Ses02M_impro01_F003,neu,F,right,17.819,24.7376,utterance_clips/Session2/Ses02M_impro01/Ses02M_impro01_F003.avi,
Ses02M_impro01_F004,neu,F,right,27.98,29.622,utterance_clips/Session2/Ses02M_impro01/Ses02M_impro01_F004.avi,
Ses02M_impro01_F005,neu,F,right,30.0939,36.9427,utterance_clips/Session2/Ses02M_impro01/Ses02M_impro01_F005.avi,
Ses02M_impro01_F006,neu,F,right,38.8667,44.0823,utterance_clips/Session2/Ses02M_impro01/Ses02M_impro01_F006.avi,
Ses02M_impro01_F007,fru,F,right,53.11,54.93,utterance_clips/Session2/Ses02M_impro01/Ses02M_impro01_F007.avi,
Ses02M_impro01_F008,fru,F,right,54.94,58.31,utterance_clips/Session2/Ses02M_impro01/Ses02M_impro01_F008.avi,
Ses02M_impro01_F009,fru,F,right,60.0864,61.5056,utterance_clips/Session2/Ses02M_impro01/Ses02M_impro01_F009.avi,
Ses02M_impro01_F010,fru,F,right,63.2229,68.4976,utterance_clips/Session2/Ses02M_impro01/Ses02M_impro01_F010.avi,
Ses02M_impro01_F011,fru,F,right,71.2864,74.6495,utterance_clips/Session2/Ses02M_impro01/Ses02M_impro01_F011.avi,
Ses02M_impro01_F012,fru,F,right,76.0075,82.1167,utterance_clips/Session2/Ses02M_impro01/Ses02M_impro01_F012.avi,
Ses02M_impro01_F013,fru,F,right,87.4655,91.658,utterance_clips/Session2/Ses02M_impro01/Ses02M_impro01_F013.avi,
Ses02M_impro01_F014,fru,F,right,93.4266,97.4221,utterance_clips/Session2/Ses02M_impro01/Ses02M_impro01_F014.avi,
Ses02M_impro01_F015,neu,F,right,98.7147,100.1295,utterance_clips/Session2/Ses02M_impro01/Ses02M_impro01_F015.avi,
Ses02M_impro01_F016,neu,F,right,104.7414,106.0901,utterance_clips/Session2/Ses02M_impro01/Ses02M_impro01_F016.avi,
Ses02M_impro01_F017,fru,F,right,111.7499,115.959,utterance_clips/Session2/Ses02M_impro01/Ses02M_impro01_F017.avi,
Ses02M_impro01_F018,fru,F,right,118.3825,120.5877,utterance_clips/Session2/Ses02M_impro01/Ses02M_impro01_F018.avi,
Ses02M_impro01_F019,fru,F,right,122.8148,125.806,utterance_clips/Session2/Ses02M_impro01/Ses02M_impro01_F019.avi,
Ses02M_impro01_F020,fru,F,right,126.2997,130.8496,utterance_clips/Session2/Ses02M_impro01/Ses02M_impro01_F020.avi,
Ses02M_impro01_F021,fru,F,right,137.2469,138.7534,utterance_clips/Session2/Ses02M_impro01/Ses02M_impro01_F021.avi,
Ses02M_impro01_F022,fru,F,right,141.3516,146.0022,utterance_clips/Session2/Ses02M_impro01/Ses02M_impro01_F022.avi,
Ses02M_impro01_F023,fru,F,right,148.0459,153.3206,utterance_clips/Session2/Ses02M_impro01/Ses02M_impro01_F023.avi,
Ses02M_impro01_F024,fru,F,right,154.5392,157.0808,utterance_clips/Session2/Ses02M_impro01/Ses02M_impro01_F024.avi,
Ses02M_impro01_M000,fru,M,left,3.5,6.441,utterance_clips/Session2/Ses02M_impro01/Ses02M_impro01_M000.avi,
Ses02M_impro01_M001,neu,M,left,7.34,10.0,utterance_clips/Session2/Ses02M_impro01/Ses02M_impro01_M001.avi,
Ses02M_impro01_M002,neu,M,left,10.01,12.2924,utterance_clips/Session2/Ses02M_impro01/Ses02M_impro01_M002.avi,
Ses02M_impro01_M003,neu,M,left,14.3252,17.6205,utterance_clips/Session2/Ses02M_impro01/Ses02M_impro01_M003.avi,
Ses02M_impro01_M004,neu,M,left,24.5138,28.15,utterance_clips/Session2/Ses02M_impro01/Ses02M_impro01_M004.avi,
Ses02M_impro01_M005,neu,M,left,28.23,31.2973,utterance_clips/Session2/Ses02M_impro01/Ses02M_impro01_M005.avi,
Ses02M_impro01_M006,fru,M,left,36.8679,39.1999,utterance_clips/Session2/Ses02M_impro01/Ses02M_impro01_M006.avi,
Ses02M_impro01_M007,ang,M,left,44.2341,52.43,utterance_clips/Session2/Ses02M_impro01/Ses02M_impro01_M007.avi,
Ses02M_impro01_M008,ang,M,left,52.44,54.53,utterance_clips/Session2/Ses02M_impro01/Ses02M_impro01_M008.avi,
Ses02M_impro01_M009,ang,M,left,57.3791,64.1421,utterance_clips/Session2/Ses02M_impro01/Ses02M_impro01_M009.avi,
Ses02M_impro01_M010,ang,M,left,66.9831,73.6261,utterance_clips/Session2/Ses02M_impro01/Ses02M_impro01_M010.avi,
Ses02M_impro01_M011,ang,M,left,74.2423,76.2871,utterance_clips/Session2/Ses02M_impro01/Ses02M_impro01_M011.avi,
Ses02M_impro01_M012,fru,M,left,81.5927,88.776,utterance_clips/Session2/Ses02M_impro01/Ses02M_impro01_M012.avi,
Ses02M_impro01_M013,fru,M,left,91.1995,93.9287,utterance_clips/Session2/Ses02M_impro01/Ses02M_impro01_M013.avi,
Ses02M_impro01_M014,fru,M,left,97.1601,99.54,utterance_clips/Session2/Ses02M_impro01/Ses02M_impro01_M014.avi,
Ses02M_impro01_M015,fru,M,left,99.989,104.6996,utterance_clips/Session2/Ses02M_impro01/Ses02M_impro01_M015.avi,
Ses02M_impro01_M016,xxx,M,left,105.4351,112.2472,utterance_clips/Session2/Ses02M_impro01/Ses02M_impro01_M016.avi,
Ses02M_impro01_M017,fru,M,left,115.435,118.71,utterance_clips/Session2/Ses02M_impro01/Ses02M_impro01_M017.avi,
Ses02M_impro01_M018,ang,M,left,119.1904,126.0898,utterance_clips/Session2/Ses02M_impro01/Ses02M_impro01_M018.avi,
Ses02M_impro01_M019,ang,M,left,129.4304,137.7264,utterance_clips/Session2/Ses02M_impro01/Ses02M_impro01_M019.avi,
Ses02M_impro01_M020,fru,M,left,138.3822,141.7665,utterance_clips/Session2/Ses02M_impro01/Ses02M_impro01_M020.avi,
Ses02M_impro01_M021,fru,M,left,149.4956,151.5261,utterance_clips/Session2/Ses02M_impro01/Ses02M_impro01_M021.avi,
Ses02M_impro01_M022,fru,M,left,153.3165,155.0414,utterance_clips/Session2/Ses02M_impro01/Ses02M_impro01_M022.avi,
Ses02M_impro02_F000,sad,F,right,3.9987,6.0541,utterance_clips/Session2/Ses02M_impro02/Ses02M_impro02_F000.avi,
Ses02M_impro02_F001,sad,F,right,15.5524,23.3599,utterance_clips/Session2/Ses02M_impro02/Ses02M_impro02_F001.avi,
Ses02M_impro02_F002,sad,F,right,23.579,26.4151,utterance_clips/Session2/Ses02M_impro02/Ses02M_impro02_F002.avi,
Ses02M_impro02_F003,sad,F,right,31.3058,32.6401,utterance_clips/Session2/Ses02M_impro02/Ses02M_impro02_F003.avi,
Ses02M_impro02_F004,sad,F,right,33.4566,37.3201,utterance_clips/Session2/Ses02M_impro02/Ses02M_impro02_F004.avi,
Ses02M_impro02_F005,sad,F,right,54.02,55.5818,utterance_clips/Session2/Ses02M_impro02/Ses02M_impro02_F005.avi,
Ses02M_impro02_F006,sad,F,right,56.6174,58.0712,utterance_clips/Session2/Ses02M_impro02/Ses02M_impro02_F006.avi,
Ses02M_impro02_F007,sad,F,right,59.0868,61.0584,utterance_clips/Session2/Ses02M_impro02/Ses02M_impro02_F007.avi,
Ses02M_impro02_F008,sad,F,right,64.7625,67.7895,utterance_clips/Session2/Ses02M_impro02/Ses02M_impro02_F008.avi,
Ses02M_impro02_F009,sad,F,right,84.1439,88.959,utterance_clips/Session2/Ses02M_impro02/Ses02M_impro02_F009.avi,
Ses02M_impro02_F010,sad,F,right,89.8468,96.5662,utterance_clips/Session2/Ses02M_impro02/Ses02M_impro02_F010.avi,
Ses02M_impro02_F011,fru,F,right,108.5118,112.6479,utterance_clips/Session2/Ses02M_impro02/Ses02M_impro02_F011.avi,
Ses02M_impro02_F012,sad,F,right,137.8409,142.0114,utterance_clips/Session2/Ses02M_impro02/Ses02M_impro02_F012.avi,
Ses02M_impro02_F013,sad,F,right,155.7643,160.4854,utterance_clips/Session2/Ses02M_impro02/Ses02M_impro02_F013.avi,
Ses02M_impro02_F014,sad,F,right,178.7739,181.4226,utterance_clips/Session2/Ses02M_impro02/Ses02M_impro02_F014.avi,
Ses02M_impro02_M000,sad,M,left,7.0366,15.1,utterance_clips/Session2/Ses02M_impro02/Ses02M_impro02_M000.avi,
Ses02M_impro02_M001,sad,M,left,26.7598,31.4253,utterance_clips/Session2/Ses02M_impro02/Ses02M_impro02_M001.avi,
Ses02M_impro02_M002,sad,M,left,32.68,33.6558,utterance_clips/Session2/Ses02M_impro02/Ses02M_impro02_M002.avi,
Ses02M_impro02_M003,fru,M,left,37.5389,44.4296,utterance_clips/Session2/Ses02M_impro02/Ses02M_impro02_M003.avi,
Ses02M_impro02_M004,xxx,M,left,44.4743,54.8649,utterance_clips/Session2/Ses02M_impro02/Ses02M_impro02_M004.avi,
Ses02M_impro02_M005,xxx,M,left,55.4225,56.8962,utterance_clips/Session2/Ses02M_impro02/Ses02M_impro02_M005.avi,
Ses02M_impro02_M006,xxx,M,left,58.1707,59.5249,utterance_clips/Session2/Ses02M_impro02/Ses02M_impro02_M006.avi,
Ses02M_impro02_M007,sad,M,left,61.7187,63.7973,utterance_clips/Session2/Ses02M_impro02/Ses02M_impro02_M007.avi,
Ses02M_impro02_M008,sad,M,left,67.8916,74.1377,utterance_clips/Session2/Ses02M_impro02/Ses02M_impro02_M008.avi,
Ses02M_impro02_M009,sad,M,left,75.0359,84.1992,utterance_clips/Session2/Ses02M_impro02/Ses02M_impro02_M009.avi,
Ses02M_impro02_M010,xxx,M,left,96.5942,99.7326,utterance_clips/Session2/Ses02M_impro02/Ses02M_impro02_M010.avi,
Ses02M_impro02_M011,xxx,M,left,101.0854,108.0313,utterance_clips/Session2/Ses02M_impro02/Ses02M_impro02_M011.avi,
Ses02M_impro02_M012,xxx,M,left,113.8282,119.834,utterance_clips/Session2/Ses02M_impro02/Ses02M_impro02_M012.avi,
Ses02M_impro02_M013,sad,M,left,120.2518,128.8678,utterance_clips/Session2/Ses02M_impro02/Ses02M_impro02_M013.avi,
Ses02M_impro02_M014,neu,M,left,129.5686,137.7099,utterance_clips/Session2/Ses02M_impro02/Ses02M_impro02_M014.avi,
Ses02M_impro02_M015,xxx,M,left,141.7127,148.2248,utterance_clips/Session2/Ses02M_impro02/Ses02M_impro02_M015.avi,
Ses02M_impro02_M016,xxx,M,left,148.5469,155.0556,utterance_clips/Session2/Ses02M_impro02/Ses02M_impro02_M016.avi,
Ses02M_impro02_M017,sad,M,left,159.4932,164.3,utterance_clips/Session2/Ses02M_impro02/Ses02M_impro02_M017.avi,
Ses02M_impro02_M018,sad,M,left,165.83,178.4193,utterance_clips/Session2/Ses02M_impro02/Ses02M_impro02_M018.avi,
Ses02M_impro03_F000,exc,F,right,5.2402,9.0515,utterance_clips/Session2/Ses02M_impro03/Ses02M_impro03_F000.avi,
Ses02M_impro03_F001,exc,F,right,12.123,14.0146,utterance_clips/Session2/Ses02M_impro03/Ses02M_impro03_F001.avi,
Ses02M_impro03_F002,xxx,F,right,17.3302,21.296,utterance_clips/Session2/Ses02M_impro03/Ses02M_impro03_F002.avi,
Ses02M_impro03_F003,exc,F,right,23.2289,25.5477,utterance_clips/Session2/Ses02M_impro03/Ses02M_impro03_F003.avi,
Ses02M_impro03_F004,exc,F,right,26.9512,28.2937,utterance_clips/Session2/Ses02M_impro03/Ses02M_impro03_F004.avi,
Ses02M_impro03_F005,exc,F,right,31.1617,32.911,utterance_clips/Session2/Ses02M_impro03/Ses02M_impro03_F005.avi,
Ses02M_impro03_F006,xxx,F,right,36.4389,40.3353,utterance_clips/Session2/Ses02M_impro03/Ses02M_impro03_F006.avi,
Ses02M_impro03_F007,exc,F,right,40.5591,44.4238,utterance_clips/Session2/Ses02M_impro03/Ses02M_impro03_F007.avi,
Ses02M_impro03_F008,exc,F,right,48.8635,53.0889,utterance_clips/Session2/Ses02M_impro03/Ses02M_impro03_F008.avi,
Ses02M_impro03_F009,xxx,F,right,57.86,58.81,utterance_clips/Session2/Ses02M_impro03/Ses02M_impro03_F009.avi,
Ses02M_impro03_F010,xxx,F,right,63.3405,65.1508,utterance_clips/Session2/Ses02M_impro03/Ses02M_impro03_F010.avi,
Ses02M_impro03_F011,exc,F,right,74.955,77.0704,utterance_clips/Session2/Ses02M_impro03/Ses02M_impro03_F011.avi,
Ses02M_impro03_F012,exc,F,right,77.0907,80.57,utterance_clips/Session2/Ses02M_impro03/Ses02M_impro03_F012.avi,
Ses02M_impro03_F013,exc,F,right,85.3339,94.6853,utterance_clips/Session2/Ses02M_impro03/Ses02M_impro03_F013.avi,
Ses02M_impro03_F014,exc,F,right,95.4379,96.8617,utterance_clips/Session2/Ses02M_impro03/Ses02M_impro03_F014.avi,
Ses02M_impro03_F015,exc,F,right,99.6891,103.4785,utterance_clips/Session2/Ses02M_impro03/Ses02M_impro03_F015.avi,
Ses02M_impro03_F016,exc,F,right,104.4488,106.5845,utterance_clips/Session2/Ses02M_impro03/Ses02M_impro03_F016.avi,
Ses02M_impro03_F017,exc,F,right,107.2558,109.6966,utterance_clips/Session2/Ses02M_impro03/Ses02M_impro03_F017.avi,
Ses02M_impro03_F018,exc,F,right,113.3783,115.3716,utterance_clips/Session2/Ses02M_impro03/Ses02M_impro03_F018.avi,
Ses02M_impro03_F019,xxx,F,right,119.1334,121.56,utterance_clips/Session2/Ses02M_impro03/Ses02M_impro03_F019.avi,
Ses02M_impro03_F020,exc,F,right,135.37,137.95,utterance_clips/Session2/Ses02M_impro03/Ses02M_impro03_F020.avi,
Ses02M_impro03_F021,xxx,F,right,139.3125,143.645,utterance_clips/Session2/Ses02M_impro03/Ses02M_impro03_F021.avi,
Ses02M_impro03_F022,xxx,F,right,149.58,150.66,utterance_clips/Session2/Ses02M_impro03/Ses02M_impro03_F022.avi,
Ses02M_impro03_F023,exc,F,right,152.6886,157.9201,utterance_clips/Session2/Ses02M_impro03/Ses02M_impro03_F023.avi,
Ses02M_impro03_F024,exc,F,right,158.8655,164.7588,utterance_clips/Session2/Ses02M_impro03/Ses02M_impro03_F024.avi,
Ses02M_impro03_F025,xxx,F,right,171.654,174.8068,utterance_clips/Session2/Ses02M_impro03/Ses02M_impro03_F025.avi,
Ses02M_impro03_F026,xxx,F,right,176.1086,178.9562,utterance_clips/Session2/Ses02M_impro03/Ses02M_impro03_F026.avi,
Ses02M_impro03_F027,xxx,F,right,183.57,185.33,utterance_clips/Session2/Ses02M_impro03/Ses02M_impro03_F027.avi,
Ses02M_impro03_F028,exc,F,right,186.1365,191.4453,utterance_clips/Session2/Ses02M_impro03/Ses02M_impro03_F028.avi,
Ses02M_impro03_M000,exc,M,left,3.1431,5.553,utterance_clips/Session2/Ses02M_impro03/Ses02M_impro03_M000.avi,
Ses02M_impro03_M001,exc,M,left,9.1156,12.3065,utterance_clips/Session2/Ses02M_impro03/Ses02M_impro03_M001.avi,
Ses02M_impro03_M002,xxx,M,left,14.1737,17.6149,utterance_clips/Session2/Ses02M_impro03/Ses02M_impro03_M002.avi,
Ses02M_impro03_M003,xxx,M,left,21.2152,23.3916,utterance_clips/Session2/Ses02M_impro03/Ses02M_impro03_M003.avi,
Ses02M_impro03_M004,xxx,M,left,24.8,27.6835,utterance_clips/Session2/Ses02M_impro03/Ses02M_impro03_M004.avi,
Ses02M_impro03_M005,exc,M,left,28.2293,31.5075,utterance_clips/Session2/Ses02M_impro03/Ses02M_impro03_M005.avi,
Ses02M_impro03_M006,xxx,M,left,32.6098,36.6537,utterance_clips/Session2/Ses02M_impro03/Ses02M_impro03_M006.avi,
Ses02M_impro03_M007,xxx,M,left,43.75,49.86,utterance_clips/Session2/Ses02M_impro03/Ses02M_impro03_M007.avi,
Ses02M_impro03_M008,exc,M,left,53.04,58.33,utterance_clips/Session2/Ses02M_impro03/Ses02M_impro03_M008.avi,
Ses02M_impro03_M009,exc,M,left,58.3367,64.1134,utterance_clips/Session2/Ses02M_impro03/Ses02M_impro03_M009.avi,
Ses02M_impro03_M010,hap,M,left,65.1724,72.73,utterance_clips/Session2/Ses02M_impro03/Ses02M_impro03_M010.avi,
Ses02M_impro03_M011,hap,M,left,72.74,76.14,utterance_clips/Session2/Ses02M_impro03/Ses02M_impro03_M011.avi,
Ses02M_impro03_M012,hap,M,left,76.8059,77.7009,utterance_clips/Session2/Ses02M_impro03/Ses02M_impro03_M012.avi,
Ses02M_impro03_M013,xxx,M,left,79.2909,85.532,utterance_clips/Session2/Ses02M_impro03/Ses02M_impro03_M013.avi,
Ses02M_impro03_M014,hap,M,left,86.83,88.3,utterance_clips/Session2/Ses02M_impro03/Ses02M_impro03_M014.avi,
Ses02M_impro03_M015,hap,M,left,88.46,90.1494,utterance_clips/Session2/Ses02M_impro03/Ses02M_impro03_M015.avi,
Ses02M_impro03_M016,exc,M,left,94.4412,95.804,utterance_clips/Session2/Ses02M_impro03/Ses02M_impro03_M016.avi,
Ses02M_impro03_M017,hap,M,left,96.6583,100.279,utterance_clips/Session2/Ses02M_impro03/Ses02M_impro03_M017.avi,
Ses02M_impro03_M018,exc,M,left,103.33,104.9776,utterance_clips/Session2/Ses02M_impro03/Ses02M_impro03_M018.avi,
Ses02M_impro03_M019,exc,M,left,105.9947,107.4795,utterance_clips/Session2/Ses02M_impro03/Ses02M_impro03_M019.avi,
Ses02M_impro03_M020,exc,M,left,109.5372,114.5874,utterance_clips/Session2/Ses02M_impro03/Ses02M_impro03_M020.avi,
Ses02M_impro03_M021,hap,M,left,115.1625,119.6025,utterance_clips/Session2/Ses02M_impro03/Ses02M_impro03_M021.avi,
Ses02M_impro03_M022,xxx,M,left,121.6073,129.4938,utterance_clips/Session2/Ses02M_impro03/Ses02M_impro03_M022.avi,
Ses02M_impro03_M023,xxx,M,left,129.9508,139.699,utterance_clips/Session2/Ses02M_impro03/Ses02M_impro03_M023.avi,
Ses02M_impro03_M024,exc,M,left,143.6282,150.2993,utterance_clips/Session2/Ses02M_impro03/Ses02M_impro03_M024.avi,
Ses02M_impro03_M025,xxx,M,left,150.3093,156.8328,utterance_clips/Session2/Ses02M_impro03/Ses02M_impro03_M025.avi,
Ses02M_impro03_M026,exc,M,left,157.619,158.9208,utterance_clips/Session2/Ses02M_impro03/Ses02M_impro03_M026.avi,
Ses02M_impro03_M027,hap,M,left,164.7903,172.9558,utterance_clips/Session2/Ses02M_impro03/Ses02M_impro03_M027.avi,
Ses02M_impro03_M028,hap,M,left,174.7051,176.434,utterance_clips/Session2/Ses02M_impro03/Ses02M_impro03_M028.avi,
Ses02M_impro03_M029,xxx,M,left,178.5291,183.85,utterance_clips/Session2/Ses02M_impro03/Ses02M_impro03_M029.avi,
Ses02M_impro03_M030,exc,M,left,185.2618,189.2079,utterance_clips/Session2/Ses02M_impro03/Ses02M_impro03_M030.avi,
Ses02M_impro03_M031,hap,M,left,190.9368,191.8928,utterance_clips/Session2/Ses02M_impro03/Ses02M_impro03_M031.avi,
Ses02M_impro04_F000,neu,F,right,5.1157,6.9185,utterance_clips/Session2/Ses02M_impro04/Ses02M_impro04_F000.avi,
Ses02M_impro04_F001,neu,F,right,13.1185,16.2387,utterance_clips/Session2/Ses02M_impro04/Ses02M_impro04_F001.avi,
Ses02M_impro04_F002,neu,F,right,24.9578,28.19,utterance_clips/Session2/Ses02M_impro04/Ses02M_impro04_F002.avi,
Ses02M_impro04_F003,neu,F,right,28.2,31.74,utterance_clips/Session2/Ses02M_impro04/Ses02M_impro04_F003.avi,
Ses02M_impro04_F004,neu,F,right,37.9351,40.8943,utterance_clips/Session2/Ses02M_impro04/Ses02M_impro04_F004.avi,
Ses02M_impro04_F005,neu,F,right,54.751,61.4736,utterance_clips/Session2/Ses02M_impro04/Ses02M_impro04_F005.avi,
Ses02M_impro04_F006,neu,F,right,73.8543,79.1665,utterance_clips/Session2/Ses02M_impro04/Ses02M_impro04_F006.avi,
Ses02M_impro04_F007,neu,F,right,85.5106,89.9409,utterance_clips/Session2/Ses02M_impro04/Ses02M_impro04_F007.avi,
Ses02M_impro04_F008,neu,F,right,96.7713,103.3594,utterance_clips/Session2/Ses02M_impro04/Ses02M_impro04_F008.avi,
Ses02M_impro04_F009,sad,F,right,117.76,119.58,utterance_clips/Session2/Ses02M_impro04/Ses02M_impro04_F009.avi,
